isDGA,length,digits,entropy,vowel-cons,ngrams
1,17,0,3.5724694587701364,0.13333333333333333,832.8599673202615
1,12,0,3.418295834054489,0.3333333333333333,858.0459595959596
1,22,0,3.9139770731827506,0.29411764705882354,1046.6390331890332
1,12,0,3.2516291673878226,0.2,980.4166666666666
1,14,0,3.182005814760214,0.4,1129.8565323565324
1,19,0,3.8268748818646365,0.11764705882352941,808.5015479876162
1,15,0,3.4565647621309536,0.25,857.0400488400488
1,32,24,3.5931390622295662,1.0,358.12163978494624
1,15,0,3.189898095464288,0.07142857142857142,629.295238095238
1,14,0,3.521640636343319,0.16666666666666666,771.9813797313797
1,7,0,2.807354922057604,0.16666666666666666,1125.2920634920636
1,26,8,3.7381493331928657,0.5,807.5913675213675
1,12,0,3.2516291673878226,0.7142857142857143,1020.0747474747476
1,26,8,3.902174814211727,0.2857142857142857,799.4968803418805
1,11,0,3.0957952550009344,0.375,1027.229292929293
1,21,0,3.249460279921617,0.10526315789473684,1128.1746449456975
1,17,0,3.572469458770136,0.7,1217.4544117647058
1,27,0,3.9861879650463043,0.08,675.8737321937322
1,32,19,3.6996987351738495,0.8571428571428571,515.3645833333334
1,25,0,3.6234651896016468,0.47058823529411764,1024.0674879227054
1,15,0,3.373557262275185,0.15384615384615385,683.4338217338218
1,15,0,3.6402239289418516,0.36363636363636365,1148.1887667887668
1,14,0,3.182005814760214,0.5555555555555556,1081.2905982905984
1,12,0,3.418295834054489,0.3333333333333333,889.0838383838385
1,32,21,3.373778124459133,0.1,264.2103494623656
1,15,0,3.1395722619867223,0.25,545.7798534798535
1,27,11,3.976385649991104,0.3333333333333333,632.2686989553657
1,32,17,3.4681390622295667,0.25,451.68783602150535
1,15,0,3.189898095464287,0.36363636363636365,991.0096459096458
1,12,0,3.2516291673878226,0.5,1048.8994949494947
1,12,0,3.188721875540867,0.3333333333333333,1080.7232323232322
1,19,0,3.616348566075163,0.26666666666666666,958.8568971448227
1,15,0,3.373557262275185,0.25,717.3873015873015
1,12,0,3.188721875540867,0.09090909090909091,950.6949494949495
1,13,0,3.3927474104487847,0.18181818181818182,858.5384615384615
1,12,0,3.2516291673878226,0.5,890.6111111111112
1,16,0,3.5,0.6,1669.259722222222
1,15,0,3.640223928941851,0.36363636363636365,827.846398046398
1,25,7,4.163856189774723,0.6363636363636364,778.0940096618359
1,25,9,4.053660689688185,0.45454545454545453,627.8940338164251
1,24,7,3.9701755214643453,0.5454545454545454,565.8787878787879
1,8,0,3.0,0.14285714285714285,765.1964285714286
1,12,0,3.0220552088742005,0.3333333333333333,1021.8601010101011
1,14,0,3.2359263506290326,0.2727272727272727,1238.3543956043957
1,13,0,3.5465935642949384,0.4444444444444444,1223.4139471639471
1,9,0,2.94770277922009,0.8,1432.4298941798943
1,9,0,3.169925001442312,0.5,1342.8968253968253
1,13,0,3.238901256602631,0.18181818181818182,969.8232323232323
1,13,0,3.238901256602631,0.4444444444444444,878.0440947940948
1,8,0,2.75,0.6,1390.9920634920634
1,12,0,3.2516291673878226,0.2,842.3924242424241
1,15,0,3.640223928941851,0.5,891.8907203907203
1,13,0,3.5465935642949384,0.3,906.6353923853923
1,32,24,3.628928031846024,1.0,354.8864247311828
1,15,0,3.1068905956085193,0.36363636363636365,842.8532356532356
1,13,0,3.3927474104487847,0.18181818181818182,854.6548174048174
1,27,8,3.940072687348655,0.26666666666666666,584.2158214624882
1,15,0,3.640223928941851,0.25,1103.9068376068376
1,32,23,3.640319531114783,2.0,508.7641129032258
1,26,9,4.132944044980958,0.13333333333333333,513.2579487179487
1,32,16,3.6709585933443494,0.23076923076923078,456.5948028673835
1,32,18,3.441428031846024,0.2727272727272727,354.0789650537634
1,13,0,3.0269868333592873,0.18181818181818182,672.5242812742813
1,13,0,3.3927474104487847,0.3,1043.3659673659674
1,7,0,2.807354922057604,0.16666666666666666,788.1111111111112
1,15,0,3.4565647621309536,0.15384615384615385,739.3274725274727
1,32,19,3.6084585933443494,1.1666666666666667,695.3360663082436
1,27,12,3.7639657428240816,0.15384615384615385,434.2326685660019
1,13,0,3.3927474104487847,0.4444444444444444,1278.0027195027194
1,13,0,3.238901256602631,0.0,987.0891608391609
1,14,0,3.521640636343319,0.16666666666666666,1027.8809523809525
1,14,0,3.3787834934861767,0.07692307692307693,879.258547008547
1,13,0,3.238901256602631,0.08333333333333333,652.7008547008546
1,13,0,3.238901256602631,0.8571428571428571,1079.2105672105672
1,25,4,3.623465189601646,0.05,764.0969806763286
1,20,0,3.884183719779189,0.17647058823529413,899.3794346978558
1,13,0,3.3927474104487847,0.4444444444444444,1310.5472027972028
1,26,8,4.257756064128516,0.125,540.68
1,14,0,3.182005814760214,0.07692307692307693,718.7316849816849
1,20,0,3.3841837197791884,0.1111111111111111,650.662865497076
1,16,0,3.25,0.06666666666666667,759.2087301587302
1,26,11,3.9500637564362093,0.36363636363636365,439.5190170940171
1,32,22,3.7181390622295662,0.42857142857142855,344.1233198924731
1,24,7,3.625814583693912,0.5454545454545454,825.1336736934563
1,13,0,3.238901256602631,0.8571428571428571,1301.8778166278166
1,25,7,4.163856189774723,0.2857142857142857,796.4140096618358
1,13,0,3.0269868333592873,0.3,787.7964257964259
1,13,0,3.0269868333592873,0.3,731.1923076923076
1,30,0,3.8532359131272913,0.07142857142857142,912.4264094143405
1,12,0,2.8553885422075336,0.09090909090909091,929.6515151515151
1,32,19,3.7570488277869583,0.8571428571428571,542.9153449820789
1,20,0,3.484183719779189,0.17647058823529413,886.0081871345028
1,27,9,4.088220835496803,0.2,526.588319088319
1,27,0,4.106377316818028,0.17391304347826086,664.0524976258309
1,14,0,3.182005814760214,0.2727272727272727,650.7515262515263
1,15,0,3.3735572622751846,0.5,1274.2794871794872
1,14,0,3.521640636343319,0.2727272727272727,919.6175213675215
1,14,0,3.2359263506290334,0.16666666666666666,972.9279609279611
1,14,0,3.521640636343319,0.07692307692307693,625.6819291819293
1,13,0,3.3927474104487847,0.08333333333333333,944.6136363636364
1,27,6,3.986187965046304,0.3125,798.1273124406457
1,13,0,3.238901256602631,0.18181818181818182,1096.8576146076146
1,26,4,4.085055102756476,0.29411764705882354,625.6073504273504
1,12,0,3.2516291673878226,0.5,1069.7570707070706
1,25,11,4.083856189774723,0.16666666666666666,274.90277777777777
1,12,0,3.2516291673878226,0.2,755.6323232323233
1,25,8,4.133660689688185,0.0625,442.1539371980676
1,15,0,3.640223928941851,0.5,1033.4832722832723
1,32,20,3.667837797403416,0.7142857142857143,503.87466397849465
1,28,11,3.695947226387471,0.13333333333333333,279.93606701940035
1,13,0,3.5465935642949384,0.18181818181818182,632.4759129759129
1,14,0,3.521640636343319,0.4,1140.7643467643468
1,26,11,4.008132025833399,0.07142857142857142,440.1560256410257
1,12,0,3.188721875540867,0.09090909090909091,564.050505050505
1,13,0,3.5465935642949384,0.3,954.4671717171718
1,15,0,3.373557262275185,0.25,857.7048840048841
1,12,0,3.418295834054489,0.2,1030.7646464646464
1,32,23,3.5039280318460246,0.125,203.3635752688172
1,14,0,3.3248629576173574,0.2727272727272727,639.4685592185592
1,13,0,3.238901256602631,0.18181818181818182,951.2789432789433
1,32,18,3.7959585933443494,0.2727272727272727,442.085685483871
1,15,0,2.9735572622751856,0.5,888.6568986568988
1,26,8,4.315824333525706,0.058823529411764705,598.6877777777778
1,27,7,3.884155094595806,0.1111111111111111,739.8979867046532
1,12,0,2.8553885422075336,0.2,688.4015151515151
1,32,22,3.5664280318460246,0.6666666666666666,392.8985215053763
1,14,0,3.3787834934861767,0.0,743.5
1,18,0,3.281036112553423,0.38461538461538464,908.6620370370371
1,15,0,3.5068905956085183,0.15384615384615385,847.4333333333334
1,14,0,3.521640636343319,0.07692307692307693,749.9377289377289
1,10,0,2.9219280948873623,1.0,1436.274074074074
1,12,0,3.084962500721156,0.0,549.9333333333333
1,17,0,3.4548223999466066,0.21428571428571427,987.4971405228758
1,32,17,3.4925365325772657,0.6666666666666666,547.7762096774194
1,30,0,3.831401845392172,0.42857142857142855,910.7160919540229
1,21,0,3.8208888513501886,0.16666666666666666,902.410275689223
1,13,0,3.238901256602631,0.4444444444444444,1475.5075757575758
1,25,5,3.913269689515107,0.1111111111111111,690.9645893719807
1,15,0,3.5898980954642865,0.07142857142857142,620.808424908425
1,12,0,3.084962500721156,0.3333333333333333,893.0530303030304
1,13,0,2.9312089489103235,0.8571428571428571,1096.0374902874903
1,15,0,3.373557262275186,0.15384615384615385,893.1124542124543
1,25,6,4.133660689688185,0.46153846153846156,741.9980676328504
1,32,21,3.6442475629608078,0.375,305.3165322580645
1,14,0,3.039148671903071,0.5555555555555556,675.2707570207571
1,27,11,4.282484261342601,0.06666666666666667,510.0056980056981
1,32,19,3.632048827786958,0.625,481.6956317204301
1,23,0,4.001822825622231,0.15,978.3329568981743
1,15,0,3.1898980954642866,0.6666666666666666,1173.6504273504272
1,26,8,3.7671834678914604,0.058823529411764705,732.220341880342
1,11,0,3.2776134368191165,0.2222222222222222,675.6030303030303
1,28,14,3.910232940673184,0.4,464.3324514991182
1,25,4,3.9434651896016453,0.4,685.5445169082126
1,14,0,3.378783493486176,0.16666666666666666,646.0931013431014
1,12,0,3.2516291673878226,0.3333333333333333,547.1191919191918
1,14,0,3.4677201004745006,0.07692307692307693,645.7933455433455
1,32,22,3.738608500731241,0.42857142857142855,319.65456989247315
1,12,0,2.8553885422075336,0.0,950.8434343434343
1,23,7,4.088779347361362,0.23076923076923078,637.5330008156095
1,13,0,3.5465935642949384,0.18181818181818182,988.0973193473195
1,12,0,2.8553885422075336,0.0,767.7565656565657
1,11,0,3.095795255000934,0.5714285714285714,1286.9232323232325
1,12,0,3.0849625007211556,0.09090909090909091,879.1954545454545
1,15,0,3.189898095464287,0.5,897.4693528693529
1,15,0,3.773557262275185,0.0,800.6913308913308
1,28,0,4.110577243331643,0.21739130434782608,820.5722086555419
1,13,0,3.3927474104487847,0.18181818181818182,710.0343822843823
1,14,0,3.182005814760214,0.07692307692307693,599.6373626373626
1,32,18,3.6792292966721747,0.2727272727272727,468.91028225806457
1,14,0,3.2359263506290326,0.07692307692307693,793.3281440781442
1,15,0,3.3735572622751855,0.25,654.3893772893773
1,32,19,3.7264097655573916,1.6,667.1555555555556
1,14,0,3.4677201004745006,0.5555555555555556,1164.0628815628816
1,12,0,3.084962500721156,0.09090909090909091,993.5090909090909
1,14,0,3.3248629576173574,0.5555555555555556,1033.5686813186812
1,8,0,3.0,0.3333333333333333,1178.920634920635
1,15,0,3.106890595608519,0.25,1014.5893772893774
1,18,0,3.7254805569978675,0.5,1345.6358932461874
1,9,0,2.94770277922009,0.8,1490.9146825396826
1,8,0,2.5,0.3333333333333333,1212.2162698412696
1,16,0,3.577819531114783,0.3333333333333333,1011.9103174603175
1,26,6,3.902174814211728,0.25,695.7099572649573
1,15,0,3.3735572622751846,0.36363636363636365,1227.141514041514
1,15,0,3.3735572622751846,0.36363636363636365,1242.921855921856
1,29,0,3.926272374139508,0.20833333333333334,834.0440004865294
1,22,0,3.7887549139935026,0.375,955.5501443001443
1,32,17,3.772368358901741,0.5,567.883064516129
1,13,0,3.392747410448785,0.0,594.6649184149184
1,32,19,3.578626767019874,0.4444444444444444,450.18987455197134
1,32,23,3.399397470347699,1.25,454.5823252688172
1,25,11,3.9434651896016457,0.0,334.9122222222222
1,9,0,2.725480556997868,1.25,1817.1223544973543
1,26,8,4.132944044980958,0.2857142857142857,623.0708974358975
1,27,0,3.9023115759170297,0.2857142857142857,964.9406837606838
1,14,0,3.09306920777189,0.2727272727272727,692.663614163614
1,12,0,3.4182958340544896,0.3333333333333333,779.2247474747475
1,24,8,4.084962500721157,0.0,395.60809178743966
1,14,0,3.2359263506290334,0.0,789.5219780219782
1,26,11,3.921029621737614,0.07142857142857142,627.2549572649573
1,12,0,3.418295834054489,0.3333333333333333,746.9570707070707
1,19,0,3.5766176449086653,0.05555555555555555,755.9545350303864
1,15,0,3.640223928941852,0.15384615384615385,573.998778998779
1,26,12,4.132944044980958,0.4,512.2871794871795
1,8,0,2.1556390622295662,1.0,1067.0714285714287
1,12,0,3.0220552088742,0.09090909090909091,576.8722222222223
1,32,16,3.6053377974034158,0.6,598.0134632616488
1,25,8,4.133660689688185,0.3076923076923077,583.0044444444444
1,12,0,2.8553885422075336,0.7142857142857143,1213.9070707070707
1,12,0,3.4182958340544896,0.2,937.0828282828282
1,14,0,3.378783493486176,0.16666666666666666,790.8543956043956
1,14,0,3.521640636343319,0.4,910.9172771672771
1,25,6,4.003856189774724,0.26666666666666666,486.75125603864734
1,12,0,2.918295834054489,0.3333333333333333,1015.3712121212121
1,26,8,4.18083298720544,0.125,727.9179487179487
1,15,0,2.9232314287976204,0.07142857142857142,560.5952380952381
1,14,0,3.521640636343319,0.07692307692307693,828.9184981684981
1,13,0,3.3927474104487847,0.18181818181818182,905.7402874902873
1,8,0,3.0,0.3333333333333333,1302.4305555555554
1,26,8,3.9462227768165983,0.058823529411764705,538.5744444444445
1,14,0,3.3787834934861767,0.2727272727272727,1318.2438949938949
1,27,14,3.736006946447657,0.4444444444444444,466.3656220322887
1,13,0,3.546593564294939,0.3,851.3721833721834
1,20,0,3.446439344671015,0.42857142857142855,774.1832358674463
1,26,9,4.23890125660263,0.0625,426.0789743589744
1,13,0,3.3927474104487847,0.08333333333333333,782.7536907536906
1,15,0,3.506890595608519,0.25,683.0615384615385
1,8,0,2.75,1.0,1669.5198412698412
1,12,0,3.084962500721156,0.0,903.6398989898989
1,24,3,3.7201755214643453,0.10526315789473684,930.9770531400967
1,26,7,3.979097891134804,0.26666666666666666,653.4600854700855
1,32,18,3.4134093770885316,1.3333333333333333,588.8226478494623
1,12,0,3.188721875540867,0.2,1092.0277777777778
1,14,0,3.182005814760214,0.4,938.2667887667889
1,10,0,2.9219280948873623,0.6666666666666666,1544.8277777777776
1,25,6,3.783465189601647,0.35714285714285715,618.7089371980676
1,12,0,2.751629167387823,0.2,675.6676767676769
1,28,8,4.307354922057605,0.3333333333333333,656.212386379053
1,15,0,3.4565647621309536,0.5,1259.7407814407813
1,15,0,3.5068905956085183,0.25,934.4884004884005
1,20,0,3.4086949695628417,0.1111111111111111,866.935575048733
1,9,0,2.94770277922009,0.8,1658.6322751322753
1,12,0,3.084962500721156,0.2,1137.1863636363637
1,13,0,3.238901256602631,0.18181818181818182,740.9551282051283
1,13,0,3.238901256602631,0.18181818181818182,871.1233488733491
1,14,0,3.182005814760214,0.4,957.6214896214897
1,13,0,3.238901256602631,0.4444444444444444,788.8541181041182
1,25,8,4.023465189601646,0.13333333333333333,551.96
1,14,0,3.378783493486176,0.2727272727272727,1373.8073870573871
1,15,0,3.1395722619867223,0.25,804.1666666666666
1,14,0,3.3248629576173574,0.07692307692307693,618.4652014652014
1,13,0,2.6535442970305683,0.625,1389.810606060606
1,13,0,3.180832987205441,0.08333333333333333,658.9357031857031
1,32,18,3.691428031846024,0.07692307692307693,353.2144489247312
1,13,0,3.3927474104487847,0.08333333333333333,657.5153457653457
1,32,20,3.7303377974034158,0.5,417.69639336917567
1,13,0,3.180832987205441,0.3,697.9178321678323
1,13,0,3.3927474104487847,0.18181818181818182,739.4862082362083
1,32,22,3.5428377974034158,0.42857142857142855,399.226814516129
1,19,0,3.642149881636903,0.5833333333333334,905.5859993120054
1,13,0,3.238901256602631,0.18181818181818182,886.5969308469307
1,14,0,3.52164063634332,0.16666666666666666,788.5283882783883
1,14,0,3.378783493486176,0.4,1027.449938949939
1,21,0,3.7489948035250955,0.10526315789473684,723.0392230576441
1,22,0,3.6069367321753214,0.375,1106.6169552669553
1,26,14,4.100068930662752,0.2,421.1953846153846
1,27,7,4.088220835496803,0.17647058823529413,474.8751566951567
1,12,0,3.188721875540867,0.7142857142857143,1113.9373737373737
1,27,8,4.282484261342601,0.1875,683.6250902184235
1,27,10,3.7821222241453065,0.21428571428571427,566.7162393162392
1,11,0,2.8453509366224368,0.0,502.8
1,8,0,2.5,0.6,1630.7599206349205
1,15,0,3.139572261986723,0.15384615384615385,876.8721611721611
1,9,0,2.725480556997868,0.5,1626.8227513227514
1,32,23,3.7150182662886326,0.125,239.9049059139785
1,32,23,3.8042292966721747,0.2857142857142857,265.9866039426524
1,12,0,2.751629167387823,0.3333333333333333,679.7626262626262
1,25,5,4.083856189774723,0.3333333333333333,758.3053381642512
1,15,0,3.373557262275185,0.25,753.9456654456653
1,10,0,3.321928094887362,0.1111111111111111,673.6462962962963
1,13,0,3.238901256602631,0.08333333333333333,612.1025641025641
1,10,0,2.9219280948873623,0.42857142857142855,1524.3685185185186
1,12,0,3.084962500721156,0.2,1326.3782828282829
1,27,11,3.8841550945958057,0.23076923076923078,467.03099715099717
1,13,0,3.0850551027564768,0.08333333333333333,439.06410256410254
1,32,18,3.6678377974034158,0.4,431.3511424731183
1,32,21,3.6945488277869583,0.5714285714285714,341.1992607526882
1,32,21,3.4681390622295662,1.2,525.052822580645
1,8,0,2.75,0.6,1172.2063492063492
1,32,15,3.757048827786958,0.7,680.9065188172043
1,8,0,2.75,0.6,823.1289682539683
1,13,0,3.3927474104487847,0.3,807.488344988345
1,9,0,2.725480556997868,0.8,1693.4682539682537
1,26,0,4.026986833359286,0.18181818181818182,945.9197435897436
1,25,0,3.9132696895151073,0.13636363636363635,637.3167632850242
1,32,22,3.5511085007312415,1.0,457.83873207885307
1,32,23,3.6792292966721747,0.5,338.75504032258067
1,13,0,3.180832987205441,0.08333333333333333,944.957264957265
1,14,0,3.182005814760214,0.2727272727272727,1089.5274725274726
1,14,0,3.378783493486176,0.07692307692307693,904.9471916971919
1,25,9,3.9238561897747237,0.14285714285714285,496.4808454106281
1,10,0,2.446439344671015,0.6666666666666666,1362.9472222222223
1,12,0,3.418295834054489,0.3333333333333333,949.6479797979797
1,26,9,4.026986833359286,0.21428571428571427,611.9003418803419
1,15,0,3.3735572622751846,0.15384615384615385,818.6078144078145
1,13,0,3.0269868333592873,0.625,977.4720279720281
1,27,8,4.134336113194452,0.0,449.3960113960114
1,12,0,3.4182958340544896,0.2,882.2929292929293
1,15,0,3.056564762130954,0.25,796.7809523809524
1,8,0,2.75,0.3333333333333333,1215.1011904761906
1,27,9,3.8380398168981555,0.2857142857142857,676.2407217473884
1,27,10,3.9302703722934544,0.7,849.1850902184236
1,11,0,3.459431618637298,0.2222222222222222,963.5030303030303
1,15,0,3.640223928941851,0.15384615384615385,824.6529914529915
1,32,22,3.6639097655573916,0.25,300.04200268817203
1,19,0,3.9321380397593733,0.1875,867.5032679738562
1,9,0,2.5032583347756456,0.5,1644.295634920635
1,15,0,3.1898980954642875,0.07142857142857142,777.9456654456653
1,8,0,2.75,0.3333333333333333,853.0436507936507
1,12,0,3.418295834054489,0.2,708.2237373737374
1,8,0,3.0,0.6,1387.6051587301588
1,27,10,4.088220835496803,0.13333333333333333,520.6825261158596
1,14,0,3.2359263506290334,0.16666666666666666,1193.6541514041514
1,28,0,3.994680368408909,0.3333333333333333,1021.0917446750778
1,13,0,3.238901256602631,0.08333333333333333,660.4586247086247
1,15,0,3.506890595608518,0.25,1067.4703296703296
1,9,0,2.6416041678685933,0.8,1146.7612433862435
1,28,12,4.107010619399147,0.23076923076923078,424.4216524216524
1,24,4,3.855388542207534,0.25,688.3861989459816
1,15,0,3.373557262275185,0.25,677.3523809523809
1,25,11,4.053660689688185,0.16666666666666666,491.69560386473427
1,14,0,2.9852281360342525,0.0,642.0427350427351
1,8,0,2.1556390622295662,1.0,1311.734126984127
1,15,0,3.240223928941852,0.6666666666666666,1168.5473748473748
1,14,0,3.521640636343319,0.5555555555555556,952.563492063492
1,26,7,4.2098671219040344,0.1875,467.94423076923084
1,32,19,3.765319531114783,0.8571428571428571,546.4072580645161
1,25,5,4.133660689688185,0.17647058823529413,660.9274154589372
1,12,0,3.418295834054489,0.5,1132.6217171717171
1,12,0,3.2516291673878226,0.2,1041.668686868687
1,15,0,3.4565647621309536,0.25,590.8324786324787
1,32,17,3.827819531114783,0.6666666666666666,620.5537858422939
1,29,0,4.21126073643228,0.20833333333333334,680.700252387034
1,8,0,2.75,0.6,1481.9603174603174
1,26,0,4.132944044980958,0.3,999.5917094017094
1,12,0,3.084962500721156,0.0,561.4166666666666
1,13,0,3.238901256602631,0.08333333333333333,799.9120046620046
1,13,0,3.0850551027564768,0.08333333333333333,976.8500388500389
1,15,0,3.189898095464287,0.36363636363636365,870.3864468864468
1,32,17,3.691428031846024,0.25,455.90909498207884
1,10,0,2.9219280948873623,0.25,946.849074074074
1,14,0,3.6644977792004623,0.0,461.43956043956047
1,26,0,4.085055102756476,0.5294117647058824,967.2221794871795
1,28,14,3.7979026896829473,0.5555555555555556,476.5057319223986
1,14,0,2.9852281360342516,0.75,1274.0958485958486
1,24,0,3.8553885422075345,0.4117647058823529,1235.4260540184453
1,14,0,2.8962915290459277,0.07692307692307693,396.5109890109891
1,14,0,3.521640636343319,0.4,1218.407203907204
1,26,8,4.132944044980958,0.38461538461538464,534.2520512820513
1,19,0,3.6163485660751635,0.1875,707.8934755188625
1,9,0,2.94770277922009,0.5,1433.451058201058
1,14,0,3.182005814760214,0.16666666666666666,777.9768009768009
1,17,0,3.4548223999466066,0.13333333333333333,772.896405228758
1,14,0,2.835237745312118,0.5555555555555556,1780.1181318681317
1,23,0,3.849223912390625,0.7692307692307693,1172.5955831608005
1,14,0,3.6644977792004623,0.4,902.1217948717949
1,15,0,3.640223928941851,0.15384615384615385,791.0727716727719
1,13,0,3.3927474104487847,0.4444444444444444,1292.2672882672884
1,15,0,3.5068905956085183,0.36363636363636365,856.9835164835166
1,14,0,3.521640636343319,0.2727272727272727,881.6364468864468
1,25,7,4.023465189601645,0.38461538461538464,719.7724637681159
1,8,0,2.75,0.6,1351.3392857142858
1,8,0,2.75,1.0,1626.9166666666667
1,24,5,4.053508854797679,0.46153846153846156,839.0253623188405
1,21,0,3.041625614369223,0.6153846153846154,1097.2218045112784
1,14,0,2.9852281360342525,0.4,1377.4856532356532
1,25,9,3.733660689688185,0.23076923076923078,653.8627777777778
1,25,6,4.083856189774724,0.05555555555555555,493.02666666666664
1,25,7,4.323856189774723,0.2,601.7425603864734
1,24,7,4.220175521464345,0.0625,507.3917435221783
1,27,10,4.236368983644952,0.4166666666666667,665.2920227920227
1,25,8,3.9238561897747233,0.4166666666666667,788.6037439613527
1,32,20,3.6556390622295662,0.5,372.2204301075269
1,27,0,3.736006946447657,0.08,499.7830009496676
1,32,18,3.7806390622295662,0.5555555555555556,558.9113127240144
1,12,0,3.2516291673878226,0.0,621.7651515151515
1,12,0,3.418295834054489,0.09090909090909091,800.3787878787879
1,27,6,4.32859953904025,0.16666666666666666,585.1122317188984
1,26,5,4.2098671219040344,0.16666666666666666,644.6847008547008
1,14,0,3.378783493486176,0.2727272727272727,942.7982295482294
1,16,0,3.5,0.3333333333333333,948.0196428571429
1,27,7,4.032303242743954,0.1111111111111111,535.7673504273504
1,9,0,2.725480556997868,0.8,1561.523148148148
1,18,0,3.5032583347756456,0.2857142857142857,741.8740468409587
1,14,0,3.3248629576173574,0.16666666666666666,699.6101953601955
1,15,0,3.32323142879762,0.5,931.9474969474969
1,15,0,3.640223928941851,0.36363636363636365,891.3374847374847
1,12,0,3.4182958340544896,0.2,813.3176767676767
1,9,0,2.94770277922009,0.5,1143.9550264550264
1,10,0,3.121928094887362,0.42857142857142855,1197.6768518518518
1,13,0,3.3927474104487847,0.08333333333333333,700.4135586635588
1,26,12,4.0269868333592855,0.16666666666666666,381.65179487179483
1,22,0,3.7887549139935026,0.047619047619047616,541.401875901876
1,11,0,3.277613436819116,0.5714285714285714,1399.1851851851852
1,8,0,3.0,0.6,1450.5218253968253
1,15,0,3.640223928941851,0.07142857142857142,899.3864468864468
1,32,15,3.6709585933443494,0.4166666666666667,575.2335573476702
1,8,0,3.0,0.3333333333333333,1216.25
1,28,9,3.753434386188785,0.1875,512.0983245149912
1,10,0,2.5219280948873624,0.6666666666666666,1381.3018518518518
1,25,4,4.243856189774723,0.3125,783.760845410628
1,8,0,2.5,0.3333333333333333,1498.78373015873
1,13,0,3.238901256602631,0.4444444444444444,986.3263403263404
1,9,0,2.94770277922009,0.2857142857142857,1254.2671957671957
1,14,0,3.378783493486176,0.16666666666666666,963.2042124542123
1,14,0,3.521640636343319,0.16666666666666666,662.3644688644689
1,32,20,3.605337797403416,0.5,445.41328405017924
1,32,23,3.347067094075591,0.5,255.1724686379928
1,13,0,2.8731406795131336,0.4444444444444444,1082.919191919192
1,13,0,3.3927474104487847,0.08333333333333333,525.9623154623155
1,8,0,2.4056390622295662,1.0,1167.9642857142858
1,32,21,3.3317475629608078,0.5714285714285714,424.61998207885307
1,14,0,3.2359263506290334,0.2727272727272727,1004.5586080586081
1,14,0,3.3248629576173574,0.5555555555555556,1113.0293040293038
1,14,0,3.09306920777189,0.16666666666666666,1062.0247252747251
1,27,7,4.106377316818028,0.42857142857142855,865.4545299145298
1,15,0,3.323231428797621,0.36363636363636365,942.9615384615385
1,9,0,2.94770277922009,0.5,1345.4794973544974
1,32,19,3.5931390622295662,0.18181818181818182,357.6626344086021
1,9,0,2.94770277922009,0.5,1472.4305555555554
1,13,0,3.3927474104487847,0.18181818181818182,723.3547008547008
1,15,0,3.640223928941852,0.25,720.5144078144077
1,12,0,3.2516291673878226,0.2,781.4989898989901
1,14,0,3.3248629576173574,0.5555555555555556,1184.6910866910866
1,13,0,3.3927474104487847,0.18181818181818182,983.1066433566434
1,26,8,4.026986833359286,0.2857142857142857,732.7657264957265
1,12,0,3.2516291673878226,0.2,1150.2752525252524
1,24,0,3.9072682296173897,0.5,831.9727162933685
1,27,7,3.9121138909722304,0.25,666.510237416904
1,16,0,3.702819531114783,0.6,1081.7224206349206
1,24,9,3.9701755214643457,0.07142857142857142,288.55495169082127
1,14,0,3.521640636343319,0.2727272727272727,833.1483516483516
1,27,9,3.986187965046305,0.058823529411764705,397.6206077872744
1,14,0,3.378783493486176,0.16666666666666666,628.9175824175824
1,23,0,3.8820451081368628,0.21052631578947367,1018.457462827028
1,25,12,3.9736606896881845,0.08333333333333333,446.09444444444443
1,26,9,4.132944044980958,0.21428571428571427,544.0291452991454
1,12,0,3.2516291673878226,0.2,710.2348484848485
1,15,0,3.5898980954642865,0.15384615384615385,769.880463980464
1,12,0,3.188721875540867,0.2,810.5454545454545
1,14,0,3.182005814760214,0.16666666666666666,626.6434676434677
1,32,21,3.694548827786958,1.2,512.6364695340502
1,8,0,2.75,1.0,1450.275793650794
1,27,7,3.8380398168981564,0.25,590.7504843304843
1,24,3,3.9701755214643453,0.3125,873.3942138779097
1,15,0,3.189898095464287,0.15384615384615385,1050.0311355311355
1,32,20,3.438307235905091,0.2,354.15322580645164
1,12,0,3.084962500721156,0.2,857.3414141414141
1,14,0,3.6644977792004623,0.2727272727272727,979.5521978021978
1,14,0,3.521640636343319,0.2727272727272727,1024.4746642246644
1,15,0,3.4565647621309536,0.07142857142857142,629.8424908424909
1,27,11,3.8841550945958057,0.45454545454545453,647.5495156695157
1,27,8,3.810081020521731,0.46153846153846156,597.0661538461538
1,23,0,3.9690016298759936,0.2777777777777778,769.7471924211055
1,28,0,4.083616975397233,0.2727272727272727,782.8307895807897
1,25,4,3.893660689688185,0.0,612.2094927536232
1,27,10,4.254525464966176,0.0625,477.3497435897436
1,10,0,3.121928094887362,0.25,658.612962962963
1,25,5,4.163856189774723,0.25,786.6989855072464
1,16,0,3.375,0.06666666666666667,835.6200396825398
1,25,12,3.813660689688185,0.0,322.2661111111111
1,9,0,3.169925001442312,0.5,1035.123677248677
1,24,0,4.001629167387823,0.4117647058823529,1043.7647672375933
1,14,0,3.182005814760214,0.0,617.9761904761905
1,14,0,3.378783493486176,0.4,950.876678876679
1,11,0,3.2776134368191165,0.375,991.0821548821549
